id,collection,type,city,street,severity,reportBy,confidence,eventId
12786,atascos,NONE,"","San Alberto Hurtado",0,"",0,jam_1298274602
12787,atascos,NONE,"",Victoria,0,"",0,jam_1298208382
12788,atascos,NONE,"","Av. Almirante Blanco Encalada",0,"",0,jam_1298501720
12789,alertas,JAM,Santiago,"Av. Almirante Blanco Encalada",0,"",0,alert_alert-238248993/8fe2e2ff-3dc6-4055-9ee0-e08f5687db93
12790,alertas,POLICE,"Estación Central","Av. María Rozas Velásquez",0,"",0,alert_alert-238254584/c8d6fd55-7504-4f9e-bb2c-18e075b0d663
12791,alertas,JAM,"","Salida 0-S > Alameda / Portales",0,"",0,alert_alert-238210234/052f2392-b911-4612-9f5a-12755c3ef401
12792,alertas,HAZARD,"Quinta Normal","Nueva Imperial",0,"",0,alert_alert-238225788/797e106c-2b4f-40d9-9045-11d2a39ec0fc
12793,atascos,NONE,"","París",0,"",0,jam_1299699104
12794,alertas,JAM,"Quinta Normal","Coronel Robles",0,"",0,alert_alert-238222563/a20559bf-1214-403d-a160-c4183a651713
12795,alertas,JAM,Providencia,"Av. Vicuña Mackenna",0,"",0,alert_alert-238291483/010f4652-68ba-4ca9-a53e-e6b6fda9892f
12796,atascos,NONE,"","Sargento Aldea",0,"",0,jam_1300231898
12797,alertas,CHIT_CHAT,"Estación Central","Av. 5 de Abril",0,"",0,alert_alert-238341019/430abfb6-38d2-457f-865c-6eadd7215a9f
12798,alertas,JAM,"Estación Central","Concón",0,"",0,alert_alert-238336094/6f893785-73ee-4d34-a099-fbed9b9202ee
12799,alertas,POLICE,Santiago,"Almirante Barroso",0,"",0,alert_alert-238217814/faf318d8-9b85-490d-92f4-1cd0c1b0321b
12800,atascos,NONE,"","Abdón Cifuentes",0,"",0,jam_1300550562
12801,atascos,NONE,"","Coronel Robles",0,"",0,jam_1300220408
12802,atascos,NONE,"","Salida 0-S > Alameda / Portales",0,"",0,jam_1300500938
12803,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1300515508
12804,alertas,HAZARD,Providencia,"Av. Vicuña Mackenna",0,"",0,alert_alert-238383362/fe577232-bb71-4487-ad59-ce7e4520befa
12805,alertas,HAZARD,Santiago,"Santa Isabel",0,"",0,alert_alert-238277370/3973fa8e-2955-413f-8d28-39fa03ca5247
12806,alertas,HAZARD,Santiago,"Av. Santa María",0,"",0,alert_alert-238365972/a69b0cac-854c-4c11-b919-8446e606ed66
12807,alertas,CHIT_CHAT,"Estación Central","Av. 5 de Abril",0,"",0,alert_alert-238252967/361d212d-d350-431e-a9dd-f6c36b479c9f
12808,alertas,JAM,Santiago,Lira,0,"",0,alert_alert-238428496/e116c52e-073d-484e-8df4-78c4f653e84d
12809,atascos,NONE,"","Arturo Prat",0,"",0,jam_1301119460
12810,atascos,NONE,"","Cóndor",0,"",0,jam_1301123262
12811,atascos,NONE,"","Padre Miguel de Olivares",0,"",0,jam_1301037654
12812,alertas,JAM,Santiago,"Victoria Subercaseaux",0,"",0,alert_alert-238473856/8fe89316-2d24-4b64-95d3-178c803d4635
12813,atascos,NONE,"",Herrera,0,"",0,jam_1301727414
12814,atascos,NONE,"","Padre Jaime Larraín Hurtado",0,"",0,jam_1301637684
12815,alertas,JAM,Providencia,"Av. Vicuña Mackenna",0,"",0,alert_alert-238474285/d917ca92-1f5b-477f-ba98-f4d333ff6950
12816,atascos,NONE,"","Elipse del Parque O'Higgins",0,"",0,jam_1301976360
12817,atascos,NONE,"","San Alberto Hurtado",0,"",0,jam_1301937414
12818,alertas,HAZARD,Providencia,"Av. Vicuña Mackenna",0,"",0,alert_alert-238514007/1cdc39b5-c3c3-4791-86b2-7a4e5b3a62b0
12819,alertas,HAZARD,Santiago,Dieciocho,0,"",0,alert_alert-238386290/d64b841a-149d-4ceb-8464-d8f660097dbb
12820,atascos,NONE,"","Av. Vicuña Mackenna",0,"",0,jam_1300458104
12821,alertas,JAM,Santiago,"Av. Cardenal José María Caro",0,"",0,alert_alert-238445659/80182179-1a4a-4f5c-a335-bd6ad1b8729c
12822,alertas,POLICE,Santiago,"Av. Cardenal José María Caro",0,"",0,alert_alert-238529136/7fcd0cfd-ca42-4bef-9062-a102b7acdf8b
12823,atascos,NONE,"","Morandé",0,"",0,jam_1302485576
12824,atascos,NONE,"","Roberto Espinoza",0,"",0,jam_1302493012
12825,alertas,JAM,"Estación Central","Concón",0,"",0,alert_alert-238382215/b0357ef5-1f62-4826-b791-076dd130875d
12826,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1300544132
12827,atascos,NONE,"","San Alberto Hurtado",0,"",0,jam_1302820718
12828,atascos,NONE,"","Salida 0-S > Alameda / Portales",0,"",0,jam_1302820748
12829,atascos,NONE,"","Cóndor",0,"",0,jam_1302871108
12830,alertas,JAM,"Estación Central","San Alberto Hurtado",0,"",0,alert_alert-238540002/c463509d-57da-4528-aa02-57dcb62ba32d
12831,atascos,NONE,"","Coronel Godoy",0,"",0,jam_1303116204
12832,atascos,NONE,"","Antonia López de Bello",0,"",0,jam_1303154852
12833,alertas,HAZARD,"","Autopista Costanera Norte",0,"",0,alert_alert-238496369/6c71e7e1-5ecd-49f8-9604-c2119829b914
12834,alertas,POLICE,Providencia,"General Bustamante",0,"",0,alert_alert-238496438/7cd00a36-69dd-49d9-b32c-2fb9262be79b
12835,alertas,JAM,Providencia,"Av. Vicuña Mackenna",0,"",0,alert_alert-238432278/4c31368a-48a1-4b7b-84ff-ab745ebc6d36
12836,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-238506482/2d1f7925-7167-4c26-90fd-bc30bf0564ce
12837,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-238432537/ad76430d-734b-4eca-81ca-b3ba2e421ec8
12838,atascos,NONE,"","Chiloé",0,"",0,jam_1303423576
12839,alertas,JAM,"Estación Central","Av. Padre Alberto Hurtado",0,"",0,alert_alert-238472173/ecf3afd3-c1c9-4625-a7ce-6cc4106a3913
12840,alertas,JAM,Santiago,"Av. Santa Rosa",0,"",0,alert_alert-238472262/89051720-efc5-422b-8ac4-19c9b508eda0
12841,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-238568217/4a8ec1ef-c592-4bd9-84af-b33ed89474c6
12842,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1303695904
12843,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-238541204/eba4c958-9b35-4923-ab98-9ada1fed65d2
12844,alertas,JAM,Santiago,"Av. Santa Rosa",0,"",0,alert_alert-238497303/21fd7f9f-aed1-4a50-ba96-686ad0fb44ac
12845,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-238613113/90de3cc1-1195-4802-be61-97b3b9d85c47
12846,atascos,NONE,"",Marcoleta,0,"",0,jam_1303957118
12847,atascos,NONE,"","Roberto Espinoza",0,"",0,jam_1304018926
12848,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1303957154
12849,alertas,JAM,"","Autopista Central - Eje Gral. Velásquez",0,"",0,alert_alert-238554555/5362b2dd-e762-4502-8f74-578994fc2aeb
12850,alertas,JAM,"Estación Central","Av. Padre Alberto Hurtado",0,"",0,alert_alert-238492687/d1d7d687-3cb7-4194-ab8b-998234a9dda3
12851,atascos,NONE,"","Padre Orellana",0,"",0,jam_1304229336
12852,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1304525008
12853,atascos,NONE,"","Buzo Sobenes",0,"",0,jam_1304555926
12854,atascos,NONE,"",Jujuy,0,"",0,jam_1304525048
12855,alertas,JAM,Santiago,"Coronel Robles",0,"",0,alert_alert-238542697/a6029b72-0f5e-460f-abcf-b8236fb0a3ae
12856,alertas,JAM,"Estación Central","Av. Padre Alberto Hurtado",0,"",0,alert_alert-238599730/f8733c76-8214-431a-b7b5-d982d0c11f93
12857,atascos,NONE,"","Santo Domingo",0,"",0,jam_1304844222
12858,atascos,NONE,"",Escanilla,0,"",0,jam_1304797884
12859,alertas,HAZARD,Santiago,Portugal,0,"",0,alert_alert-238555935/1ea47e6a-0b2e-4fa3-b263-c4b464091ee6
12860,alertas,CHIT_CHAT,Providencia,"Av. Vicuña Mackenna",0,"",0,alert_alert-238659401/d9addfae-44a3-497d-9b37-93fa832e60f4
12861,atascos,NONE,"",Picarte,0,"",0,jam_1305097286
12862,atascos,NONE,"",Cienfuegos,0,"",0,jam_1305171140
12863,atascos,NONE,"","Antonia López de Bello",0,"",0,jam_1305081706
12864,atascos,NONE,"","Av. Las Rejas Sur",0,"",0,jam_1305206256
12865,alertas,JAM,"","Autopista Central - Eje Gral. Velásquez",0,"",0,alert_alert-238600520/7e0c6527-889b-4849-b02f-6399d1302d9c
12866,alertas,POLICE,Santiago,"Av. Manuel Antonio Matta",0,"",0,alert_alert-238551914/67aede6c-a021-4bee-a733-92218b0c8a74
12867,alertas,CHIT_CHAT,Providencia,"Av. Vicuña Mackenna",0,"",0,alert_alert-238713915/f2306717-ba2f-4e8f-a79f-1fecef357db0
12868,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1302882516
12869,atascos,NONE,"",Gorbea,0,"",0,jam_1305467086
12870,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1305750994
12871,atascos,NONE,"","Sepúlveda Leyton",0,"",0,jam_1305774494
12872,atascos,NONE,"","Autopista Central - Eje Gral. Velásquez",0,"",0,jam_1305778438
12873,alertas,JAM,"Estación Central","Av. Padre Alberto Hurtado",0,"",0,alert_alert-238710079/f1db43c0-3992-4ded-969b-adab8bb96109
12874,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1305385836
12875,atascos,NONE,"",Edison,0,"",0,jam_1306074760
12876,atascos,NONE,"","General Barbosa",0,"",0,jam_1306082504
12877,atascos,NONE,"","Antonia López de Bello",0,"",0,jam_1306008436
12878,atascos,NONE,"","San Gumercindo",0,"",0,jam_1306070644
12879,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1305965678
12880,atascos,NONE,"","Lord Cochrane",0,"",0,jam_1306074656
12881,alertas,JAM,"Estación Central","Av. Padre Alberto Hurtado",0,"",0,alert_alert-238686163/5ec8208c-8f28-4448-86d0-cacd39a1bb90
12882,alertas,POLICE,"Estación Central","Av. Padre Alberto Hurtado",0,"",0,alert_alert-238587550/684d986d-729f-4098-a969-0e6d57af830b
12883,atascos,NONE,"","Av. Portales",0,"",0,jam_1306328298
12884,alertas,JAM,"Estación Central","Av. Padre Alberto Hurtado",0,"",0,alert_alert-238724312/bcceeb41-e8a5-4ca6-9e93-a5369407f92e
12885,atascos,NONE,"","Av. Santa María",0,"",0,jam_1306674276
12886,atascos,NONE,"",Lira,0,"",0,jam_1302042324
12887,atascos,NONE,"","9 de Julio",0,"",0,jam_1306608324
12888,atascos,NONE,"","Av. Ecuador",0,"",0,jam_1306643270
12889,atascos,NONE,"","Antonia López de Bello",0,"",0,jam_1306612812
12890,atascos,NONE,"",Portugal,0,"",0,jam_1306569428
12891,alertas,JAM,"","Autopista Central - Eje Gral. Velásquez",0,"",0,alert_alert-238667229/f59c1caa-119a-4462-842f-30881ef7768a
12892,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-238707083/08f8b6f9-e56f-40ec-b28b-b1f918a6defb
12893,alertas,JAM,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-238697304/b74f32b7-2a76-44fc-a2ab-1a649c1646d2
12894,atascos,NONE,"","San Gumercindo",0,"",0,jam_1306882026
12895,alertas,JAM,"","Autopista Central - Eje Gral. Velásquez",0,"",0,alert_alert-238808770/f52ef5b6-46a2-4451-9120-ca801d5f6fa6
12896,alertas,HAZARD,"","Autopista Central",0,"",0,alert_alert-238722200/c246c970-0c1b-4417-96c8-927f84e02b5f
12897,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1307231084
12898,atascos,NONE,"","General Mackenna",0,"",0,jam_1307246434
12899,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1307114210
12900,atascos,NONE,"",Rosas,0,"",0,jam_1307246418
12901,atascos,NONE,"","Av. Ecuador",0,"",0,jam_1307134102
12902,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-238784699/97599b8a-8947-4a22-a446-14317e6c5fd8
12903,alertas,HAZARD,Santiago,Catedral,0,"",0,alert_alert-238843698/be153431-a425-477c-98b4-3506111345a9
12904,alertas,JAM,"","Autopista Central - Eje Gral. Velásquez",0,"",0,alert_alert-238868400/9d91c660-66f1-44fa-9c2a-62bc4cb153f0
12905,alertas,HAZARD,Santiago,Catedral,0,"",0,alert_alert-238819304/fb744d56-ac5f-4519-899b-c5c6d2e1bb64
12906,atascos,NONE,"","Obispo Javier Vásquez",0,"",0,jam_1307554278
12907,atascos,NONE,"",Amazonas,0,"",0,jam_1307515044
12908,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1307246392
12909,atascos,NONE,"","Santa Isabel",0,"",0,jam_1307550326
12910,atascos,NONE,"",Portugal,0,"",0,jam_1307488518
12911,alertas,POLICE,"Estación Central","Ruiz Tagle",0,"",0,alert_alert-238824430/a74fc533-0ba8-4881-891c-f0a58b04bf40
12912,alertas,JAM,Santiago,Viel,0,"",0,alert_alert-238804601/516774ba-1237-49c4-a165-6970c3761e58
12913,alertas,POLICE,"Ñuñoa","Av. Vicuña Mackenna",0,"",0,alert_alert-238829542/97c68631-1fbe-4c4c-8444-6d86d8db2142
12914,alertas,JAM,"","Autopista Central - Eje Gral. Velásquez",0,"",0,alert_alert-238745575/32887b2c-8cbb-4437-a9fe-1f08140f94d3
12915,alertas,JAM,Santiago,"Sierra Bella",0,"",0,alert_alert-238785134/eb214525-e9f9-4f3f-b7e0-146c5b08f762
12916,alertas,HAZARD,"Estación Central","Obispo Manuel Umaña",0,"",0,alert_alert-238755528/e523da8f-b26a-44d0-98a6-8a87021b7d47
12917,atascos,NONE,"","Santa Isabel",0,"",0,jam_1307737146
12918,atascos,NONE,"","Autopista Costanera Norte",0,"",0,jam_1307834280
12919,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1307811486
12920,alertas,HAZARD,Santiago,"Av. Portales",0,"",0,alert_alert-238790472/d43f1368-24a8-495e-a792-d2f963d64d17
12921,alertas,HAZARD,Santiago,Mapocho,0,"",0,alert_alert-238741304/4788a335-db0e-4068-a894-22faa97f6ef8
12922,atascos,NONE,"","Santo Domingo",0,"",0,jam_1308126752
12923,alertas,HAZARD,Santiago,"Av. Manuel Antonio Matta",0,"",0,alert_alert-238820325/72d1f3e3-21db-40e1-a134-2d4dcd0f73e1
12924,alertas,JAM,Santiago,"Almirante Latorre",0,"",0,alert_alert-238855099/8b46ee85-4398-478e-a849-1d965465425b
12925,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_1308332822
12926,alertas,POLICE,Santiago,Teatinos,0,"",0,alert_alert-238776682/e97b7767-1393-4a95-93aa-bd4c0fde5b1a
12927,alertas,JAM,Santiago,"Av. Santa María",0,"",0,alert_alert-238791576/237c9243-7fc2-4c2b-b42e-57cbb9adf9ed
12928,atascos,NONE,"","Santo Domingo",0,"",0,jam_1308694500
12929,atascos,NONE,"","Nueva Imperial",0,"",0,jam_1308627568
12930,alertas,JAM,Santiago,Viel,0,"",0,alert_alert-238836078/dc0ec312-b0e8-4398-9484-f89eff2e0405
12931,atascos,NONE,"","Av. Francisco Bilbao",0,"",0,jam_1308659362
12932,atascos,NONE,"",Viel,0,"",0,jam_1308040784
12933,atascos,NONE,"","José Miguel Carrera",0,"",0,jam_1308663272
12934,atascos,NONE,"",Arica,0,"",0,jam_1308604944
12935,atascos,NONE,"",Villasana,0,"",0,jam_1308706290
12936,atascos,NONE,"","Compañía de Jesús",0,"",0,jam_1308631992
12937,alertas,JAM,Santiago,"Av. Almirante Blanco Encalada",0,"",0,alert_alert-238772452/3416e3f5-8fd7-40d3-9d1a-8ca122596555
12938,alertas,CHIT_CHAT,"Estación Central","Av. Padre Alberto Hurtado",0,"",0,alert_alert-238762086/97254a87-6737-4cd1-92d1-e1796cd689c4
12939,alertas,HAZARD,"Estación Central","Av. Padre Alberto Hurtado",0,"",0,alert_alert-238831524/e4e3e52a-51a1-454f-a259-0867ead6d9d8
12940,alertas,HAZARD,"Estación Central","San Alberto Hurtado",0,"",0,alert_alert-238762146/f67e21de-f566-4b6c-943d-f4d9b7efe302
12941,alertas,HAZARD,"","Acceso a Autopista Central > Sur",0,"",0,alert_alert-238826533/8159acda-3c08-4384-a6c8-f0f860a4d860
12942,alertas,HAZARD,Santiago,Portugal,0,"",0,alert_alert-238767409/e0ab3c80-a41c-4c6a-a464-66f73036398e
12943,atascos,NONE,"","Almirante Simpson",0,"",0,jam_1308885250
12944,atascos,NONE,"","Corredor de buses",0,"",0,jam_1308927630
12945,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1308931748
12946,atascos,NONE,"","Av. Ecuador",0,"",0,jam_1308935346
12947,atascos,NONE,"","Av. Ecuador",0,"",0,jam_1308978428
12948,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_1308955070
12949,alertas,POLICE,Santiago,"General Bulnes",0,"",0,alert_alert-238908188/8aaf73a7-6936-4a48-bf40-74c0c026dc5c
12950,alertas,JAM,Santiago,"Av. Santa María",0,"",0,alert_alert-238898496/5d831535-b3a3-44ff-b3ae-1d53c1871b06
12951,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_1309250394
12952,atascos,NONE,"","Av. Independencia",0,"",0,jam_1309246572
12953,alertas,JAM,Santiago,"Av. Manuel Rodríguez",0,"",0,alert_alert-238895972/4b108bf9-6eeb-467f-b991-bd8cb8e3ea33
12954,alertas,JAM,"Estación Central","Av. Las Rejas Sur",0,"",0,alert_alert-238898975/f9e18411-b799-47c2-9c49-c1abbdf46af0
12955,alertas,HAZARD,Santiago,Esperanza,0,"",0,alert_alert-238827361/d8dfec8c-bc21-4cf1-b32a-497e4edbbd06
12956,alertas,JAM,Providencia,"Av. Francisco Bilbao",0,"",0,alert_alert-238807594/7b3fe04c-ee9d-4750-8075-eadb749dd389
12957,alertas,JAM,"Quinta Normal","Av. María Rozas Velásquez",0,"",0,alert_alert-238886359/f7932140-6256-4253-82a5-4fedcbdba958
12958,atascos,NONE,"","Víctor Manuel",0,"",0,jam_1309518616
12959,atascos,NONE,"","Arzobispo Larraín Gandarillas",0,"",0,jam_1309441050
12960,atascos,NONE,"",Portugal,0,"",0,jam_1309491900
12961,atascos,NONE,"",Eyzaguirre,0,"",0,jam_1309475906
12962,atascos,NONE,"",Portugal,0,"",0,jam_1309417822
12963,atascos,NONE,"","Almirante Barroso",0,"",0,jam_1309460312
12964,atascos,NONE,"",Iquique,0,"",0,jam_1309499602
12965,atascos,NONE,"","Pedro León Ugalde",0,"",0,jam_1309448548
12966,atascos,NONE,"","Salida 0-S > Alameda / Portales",0,"",0,jam_1309475936
12967,atascos,NONE,"","Corredor de buses",0,"",0,jam_1309433342
12968,alertas,JAM,Santiago,"Av. Manuel Rodríguez",0,"",0,alert_alert-238948342/fe9e8f83-413d-4174-a5d6-59da5f317b8a
12969,alertas,JAM,Santiago,"Av. Santa María",0,"",0,alert_alert-238948675/d5c7714c-2ebb-4803-a7dd-f1bb73878b0e
12970,alertas,JAM,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-238872106/14acb535-d03c-49f8-b2be-83bd8c3643a8
12971,atascos,NONE,"",Toesca,0,"",0,jam_1309708956
12972,atascos,NONE,"","Av. Independencia",0,"",0,jam_1309731770
12973,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1309674026
12974,atascos,NONE,"","Santa Isabel",0,"",0,jam_1309674056
12975,atascos,NONE,"","General Bustamante",0,"",0,jam_1309720392
12976,atascos,NONE,"","Av. San Pablo",0,"",0,jam_1309727864
12977,atascos,NONE,"","Los Tulipanes",0,"",0,jam_1309705080
12978,atascos,NONE,"","Av. Joaquín Walker Martínez",0,"",0,jam_1309705082
12979,alertas,JAM,Santiago,"Av. Manuel Antonio Matta",0,"",0,alert_alert-238949073/dc256a48-2a7d-4706-ab6f-a3ba0f9c4291
12980,alertas,POLICE,Santiago,"Victoria Subercaseaux",0,"",0,alert_alert-238882790/d931b62a-27dc-4ff4-9df1-2c6b72e43b7e
12981,atascos,NONE,"","Sierra Bella",0,"",0,jam_1310055060
12982,atascos,NONE,"","Av. 5 de Abril",0,"",0,jam_1309949978
12983,atascos,NONE,"",Portugal,0,"",0,jam_1310011950
12984,atascos,NONE,"","Autopista Costanera Norte",0,"",0,jam_1310007760
12985,atascos,NONE,"","Av. Apóstol Santiago",0,"",0,jam_1309961414
12986,atascos,NONE,"","Coronel Robles",0,"",0,jam_1310004168
12987,atascos,NONE,"","Av. Santa María",0,"",0,jam_1310039370
12988,atascos,NONE,"",Mapocho,0,"",0,jam_1310015742
12989,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_1309985274
12990,alertas,JAM,Santiago,"Av. Manuel Antonio Matta",0,"",0,alert_alert-239018375/b154fc43-5fc9-406c-8224-450b51dece4c
12991,alertas,POLICE,Santiago,"Av. Manuel Rodríguez",0,"",0,alert_alert-238887582/fda6593a-90b7-4984-8b67-f75f35774efe
12992,alertas,JAM,"Quinta Normal","Av. Joaquín Walker Martínez",0,"",0,alert_alert-238887578/6fc2b5d7-de1c-4889-b683-03c2db207aec
12993,alertas,JAM,Santiago,"Sierra Bella",0,"",0,alert_alert-238979352/e2f5690c-393d-4542-82a5-6a98df64a4ee
12994,alertas,JAM,Santiago,"San Diego",0,"",0,alert_alert-238984018/bad2e41d-c26e-4e9b-b3a1-93e09c1a6c0b
12995,alertas,JAM,Santiago,"San Diego",0,"",0,alert_alert-238994209/7d821f92-2581-40c6-b44f-6826c0477b73
12996,alertas,JAM,Santiago,"San Diego",0,"",0,alert_alert-239004210/5ed17863-91d3-4244-a62d-a0d9385dd54c
12997,atascos,NONE,"","General Bustamante",0,"",0,jam_1310287766
12998,atascos,NONE,"",Portugal,0,"",0,jam_1310307200
12999,atascos,NONE,"",Lira,0,"",0,jam_1310245126
13000,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1310291872
13001,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_1310272210
13002,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1310066394
13003,atascos,NONE,"","Lord Cochrane",0,"",0,jam_1310330708
13004,atascos,NONE,"","Salida 0-S > Alameda / Portales",0,"",0,jam_1310256854
13005,atascos,NONE,"","Santo Domingo",0,"",0,jam_1310217932
13006,alertas,JAM,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-238910731/4a583d0a-435a-4380-9f32-b9c3698282af
13007,alertas,JAM,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-238944958/8860e95f-6d3c-4d2c-93cc-cae63679a130
13008,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1310241140
13009,alertas,JAM,Santiago,"Av. Manuel Rodríguez",0,"",0,alert_alert-239029026/0948d1ce-a57a-4f91-af7d-320d6e659d58
13010,alertas,JAM,Santiago,"Fray Camilo Henríquez",0,"",0,alert_alert-238974890/bbe0acc1-d9de-474c-abac-f4444f044281
13011,atascos,NONE,"","Santo Domingo",0,"",0,jam_1310599178
13012,atascos,NONE,"","Santo Domingo",0,"",0,jam_1310540834
13013,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_1310599166
13014,alertas,JAM,Santiago,"Av. Manuel Antonio Matta",0,"",0,alert_alert-238915774/d921886c-ec73-4d17-9d24-5ab04fffc2b3
13015,alertas,HAZARD,Santiago,"Av. Vicuña Mackenna",0,"",0,alert_alert-238970174/eb1e07e6-3ae0-4e74-bf51-46c0c2b57eab
13016,alertas,JAM,Santiago,"Av. Manuel Antonio Matta",0,"",0,alert_alert-239048959/ba0fdab6-0cc7-43ac-bcaa-cb46c1fc16e8
13017,alertas,JAM,"","Acceso a autopista Central",0,"",0,alert_alert-239019487/1b559942-370c-4bc4-b4d1-57a0911c7b10
13018,alertas,POLICE,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-238999938/719e7739-3840-43f2-913a-b0adedf24118
13019,alertas,HAZARD,Santiago,"Av. Vicuña Mackenna",0,"",0,alert_alert-238960560/85b005b8-6f25-479d-8869-f6d2d9de2732
13020,alertas,POLICE,"Ñuñoa","Av. Vicuña Mackenna",0,"",0,alert_alert-238931181/dad1d626-8873-4f7c-8af8-a71bc3659f0b
13021,atascos,NONE,"","Av. 5 de Abril",0,"",0,jam_1310824100
13022,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1310765952
13023,atascos,NONE,"","San Diego",0,"",0,jam_1310106450
13024,atascos,NONE,"","Av. Independencia",0,"",0,jam_1310827884
13025,atascos,NONE,"",Aeropuerto,0,"",0,jam_1310781256
